중공종,공정,세부공종,표준품셈 목차,규격,단위(표준품셈 기준),산근근거(작업조 1팀당 인원 및 장비구성),기능공1,기능공2,특별인부,보통인부,장비,투입 품,표준품셈,국토부 가이드라인,평균
가스설비공사,강관,,11-1-1 용접접합('15년 보완),50,용접개소,"플랜트용접공 0.091인, 규격 300㎜, 플랜트용접공 0.415인 기준",0.091,0.415,0,0,300,300.506,1,0,1
가스설비공사,강관,,11-1-1 용접접합('15년 보완),65,용접개소,"플랜트용접공 0.111인, 규격 350㎜, 플랜트용접공 0.462인 기준",0.111,0.462,0,0,350,350.573,1,0,1
가스설비공사,강관,,11-1-1 용접접합('15년 보완),80,용접개소,"플랜트용접공 0.127인, 규격 400㎜, 플랜트용접공 0.526인 기준",0.127,0.526,0,0,400,400.653,1,0,1
가스설비공사,강관,,11-1-2 용접식 부설('15년 보완),인력시공,m,"ø15 0.022ø15, 20 0.02420, 25 0.03225, 32 0.03732, 40 0.04340, 50 0.05250, 65 0.0665, 80 0.07280, 100 0.094100, 125 0.117125, 150 0.136150, 200 0.202200, 250 0.266250, 300 0.333300, 350 0.409350, 400 0.482400 기준",0,0,0,0,2.381,2.381,1,0,1
가스설비공사,강관,,11-1-2 용접식 부설('15년 보완),인력시공,m,"ø15 0.005ø15, 20 0.00620, 25 0.00725, 32 0.00832, 40 0.0140, 50 0.01250, 65 0.01465, 80 0.01780, 100 0.022100, 125 0.027125, 150 0.031150, 200 0.047200, 250 0.061250, 300 0.077300, 350 0.094350, 400 0.111400 기준",0,0,0,0,0.549,0.549,1,0,1
가스설비공사,강관,,11-1-2 용접식 부설('15년 보완),기계시공,m,"ø1520253240506580100125150200250300350400 0.051ø15, 기타1 0.07620, 기타2 0.125, 기타3 0.12632, 기타4 0.15440, 기타5 0.18250 기준",0,0,0,0,0.689,0.689,1,0,1
가스설비공사,강관,,11-1-2 용접식 부설('15년 보완),기계시공,m,"ø1520253240506580100125150200250300350400 0.012ø15, 기타1 0.01820, 기타2 0.02325, 기타3 0.02932, 기타4 0.03540, 기타5 0.04250 기준",0,0,0,0,0.159,0.159,1,0,1
가스설비공사,강관,,11-1-2 용접식 부설('15년 보완),기계시공,m,"ø1520253240506580100125150200250300350400 0.04ø15, 기타1 0.0620, 기타2 0.0725, 기타3 0.0932, 기타4 0.1140, 기타5 0.1350 기준",0,0,0,0,0.5,0.5,1,0,1
가스설비공사,강관,,11-1-3 나사식 접합 및 배관,ø20,접합개소,"배관공 0.061인, 보통인부 0.017인 기준",0.061,0,0,0.017,0,0.078,1,0,1
가스설비공사,강관,,11-1-3 나사식 접합 및 배관,25,접합개소,"배관공 0.087인, 보통인부 0.024인 기준",0.087,0,0,0.024,0,0.111,1,0,1
가스설비공사,강관,,11-1-3 나사식 접합 및 배관,32,접합개소,"배관공 0.109인, 보통인부 0.03인 기준",0.109,0,0,0.03,0,0.139,1,0,1
가스설비공사,강관,,11-1-3 나사식 접합 및 배관,40,접합개소,"배관공 0.123인, 보통인부 0.034인 기준",0.123,0,0,0.034,0,0.157,1,0,1
가스설비공사,강관,,11-1-3 나사식 접합 및 배관,50,접합개소,"배관공 0.168인, 보통인부 0.046인 기준",0.168,0,0,0.046,0,0.214,1,0,1
가스설비공사,PE관,,11-2-1 버트 융착식 접합 및 부설('15년 보완),ø25,개소,"배관공 0.081인, 보통인부 0.019인 기준",0.081,0,0,0.019,0,0.1,1,0,1
가스설비공사,PE관,,11-2-1 버트 융착식 접합 및 부설('15년 보완),32,개소,"배관공 0.094인, 보통인부 0.022인 기준",0.094,0,0,0.022,0,0.116,1,0,1
가스설비공사,PE관,,11-2-1 버트 융착식 접합 및 부설('15년 보완),40,개소,"배관공 0.108인, 보통인부 0.025인 기준",0.108,0,0,0.025,0,0.133,1,0,1
가스설비공사,PE관,,11-2-1 버트 융착식 접합 및 부설('15년 보완),50,개소,"배관공 0.141인, 보통인부 0.033인 기준",0.141,0,0,0.033,0,0.174,1,0,1
가스설비공사,부속기기,,11-3-1 분기공 설치('15년 보완),ø20∼25,개,"배관공 0.193인, 보통인부 0.134인, 플랜트용접공 0.29인 기준",0.193,0.29,0,0.134,0,0.617,1,0,1
가스설비공사,부속기기,,11-3-1 분기공 설치('15년 보완),40∼50,개,"배관공 0.27인, 보통인부 0.187인, 플랜트용접공 0.406인 기준",0.27,0.406,0,0.187,0,0.863,1,0,1
가스설비공사,부속기기,,11-3-1 분기공 설치('15년 보완),65,개,"배관공 0.317인, 보통인부 0.219인, 플랜트용접공 0.476인 기준",0.317,0.476,0,0.219,0,1.012,1,0,1
가스설비공사,부속기기,,11-3-1 분기공 설치('15년 보완),80,개,"배관공 0.363인, 보통인부 0.252인, 플랜트용접공 0.546인 기준",0.363,0.546,0,0.252,0,1.161,1,0,1
가스설비공사,부속기기,,11-3-1 분기공 설치('15년 보완),100,개,"배관공 0.425인, 보통인부 0.295인, 플랜트용접공 0.639인 기준",0.425,0.639,0,0.295,0,1.359,1,0,1
가스설비공사,부속기기,,11-3-1 분기공 설치('15년 보완),125,개,"배관공 0.503인, 보통인부 0.348인, 플랜트용접공 0.755인 기준",0.503,0.755,0,0.348,0,1.606,1,0,1
가스설비공사,부속기기,,11-3-1 분기공 설치('15년 보완),150,개,"배관공 0.58인, 보통인부 0.402인, 플랜트용접공 0.872인 기준",0.58,0.872,0,0.402,0,1.854,1,0,1
가스설비공사,부속기기,,11-3-1 분기공 설치('15년 보완),200,개,"배관공 0.735인, 보통인부 0.509인, 플랜트용접공 1.105인 기준",0.735,1.105,0,0.509,0,2.349,1,0,1
가스설비공사,부속기기,,11-3-1 분기공 설치('15년 보완),250,개,"배관공 0.89인, 보통인부 0.616인, 플랜트용접공 1.337인 기준",0.89,1.337,0,0.616,0,2.843,1,0,1
가스설비공사,부속기기,,11-3-1 분기공 설치('15년 보완),300,개,"배관공 1.045인, 보통인부 0.724인, 플랜트용접공 1.57인 기준",1.045,1.57,0,0.724,0,3.339,1,0,1
가스설비공사,부속기기,,11-3-1 분기공 설치('15년 보완),350,개,"배관공 1.2인, 보통인부 0.831인, 플랜트용접공 1.803인 기준",1.2,1.803,0,0.831,0,3.834,1,0,1
가스설비공사,부속기기,,11-3-1 분기공 설치('15년 보완),400,개,"배관공 1.354인, 보통인부 0.938인, 플랜트용접공 2.036인 기준",1.354,2.036,0,0.938,0,4.328,1,0,1
가스설비공사,부속기기,,11-3-2 밸브 설치('15년 보완),ø15∼25,개,"배관공 0.197, 보통인부 0.064, 명칭구경 150, 배관공 0.754, 보통인부 0.244 기준",0.197,0.754,0,0.308,150,151.259,1,0,1
가스설비공사,부속기기,,11-3-2 밸브 설치('15년 보완),32∼50,개,"배관공 0.308, 보통인부 0.1, 명칭구경 200, 배관공 0.976, 보통인부 0.316 기준",0.308,0.976,0,0.416,200,201.7,1,0,1
가스설비공사,부속기기,,11-3-2 밸브 설치('15년 보완),65,개,"배관공 0.375, 보통인부 0.121, 명칭구경 250, 배관공 1.199, 보통인부 0.389 기준",0.375,1.199,0,0.51,250,252.084,1,0,1
가스설비공사,부속기기,,11-3-2 밸브 설치('15년 보완),80,개,"배관공 0.442, 보통인부 0.143, 명칭구경 300, 배관공 1.422, 보통인부 0.461 기준",0.442,1.422,0,0.604,300,302.468,1,0,1
가스설비공사,부속기기,,11-3-2 밸브 설치('15년 보완),100,개,"배관공 0.531, 보통인부 0.172, 명칭구경 350, 배관공 1.645, 보통인부 0.533 기준",0.531,1.645,0,0.705,350,352.881,1,0,1
가스설비공사,부속기기,,11-3-2 밸브 설치('15년 보완),125,개,"배관공 0.642, 보통인부 0.208, 명칭구경 400, 배관공 1.868, 보통인부 0.605 기준",0.642,1.868,0,0.813,400,403.323,1,0,1
가스설비공사,부속기기,,11-3-3 직독식 가스미터 설치('15년 보완),ø15㎜,개소,"배관공 0.209인, 보통인부 0.052인 기준",0.209,0,0,0.052,0,0.261,1,0,1
가스설비공사,부속기기,,11-3-3 직독식 가스미터 설치('15년 보완),ø20 ∼ 25㎜,개소,"배관공 0.25인, 보통인부 0.063인 기준",0.25,0,0,0.063,0,0.313,1,0,1
가스설비공사,부속기기,,11-3-4 원격식 가스미터 설치,ø15㎜,개소,"배관공 0.23인, 보통인부 0.057인 기준",0.23,0,0,0.057,0,0.287,1,0,1
가스설비공사,부속기기,,11-3-4 원격식 가스미터 설치,ø20 ∼ 25㎜,개소,"배관공 0.27인, 보통인부 0.068인 기준",0.27,0,0,0.068,0,0.338,1,0,1
자동제어설비공사,계기반 및 함류,,12-1-1 계기반 설치,분,,"규격 800, 계장공 4.2, 보통인부 2.8, 규격 800, 계장공 4.2, 보통인부 2.8, 규격 1200, 계장공 6.72, 보통인부 4.48, 규격 1, 계장공 2, 보통인부 1.33 기준",4.2,12.92,0,11.41,2801,2829.53,1,0,1
자동제어설비공사,계기반 및 함류,,12-1-1 계기반 설치,전,,"규격 500, 규격 500, 규격 2100, 계장공 8.4, 보통인부 5.6, 규격 800, 계장공 2.4, 보통인부 1.6 기준",8.4,2.4,0,7.2,3900,3918,1,0,1
자동제어설비공사,계기반 및 함류,,12-1-1 계기반 설치,반,,"규격 300, 규격 300, 규격 800, 계장공 5.88, 보통인부 3.92, 규격 1600, 계장공 2.8, 보통인부 1.86 기준",5.88,2.8,0,5.78,3000,3014.46,1,0,1
자동제어설비공사,계기반 및 함류,단위당,12-1-2 플랜트 계기 설치(단위당),파이,,"규격 28, 계장공 0.37, 계장공 0.3, 계장공 0.27, 계장공 0.22, 계장공 0.22, 계장공 0.25, 계장공 0.2, 계장공 0.2, 계장공 0.75 기준",0.37,2.41,0,0,28,30.78,1,0,1
자동제어설비공사,계기반 및 함류,단위당,12-1-2 플랜트 계기 설치(단위당),프스,,규격 1200 기준,0,0,0,0,1200,1200,1,0,1
자동제어설비공사,계기반 및 함류,단위당,12-1-2 플랜트 계기 설치(단위당),텐션,,규격 1600 기준,0,0,0,0,1600,1600,1,0,1
자동제어설비공사,자동제어기기,,12-2-1 자동제어기기 설치,계장공,,"실내온도조절기 0.22개, 기타1 0.29〃, 삽입식온도조절기 0.43개, 기타1 0.9〃, 습도 0.22개, 조절 0.29〃, 기 0.41〃, 댐퍼용모터 0.48조, 자동조절밸브용모터 0.22〃, 압력조정기 0.1〃, 스탭컨트롤러 0.48〃, 수동조작기 0.38개, 온습도지시계 1.9〃, 기록계 1.9〃, 액면지시계류 1.9〃, 전자식패널 0.95〃, 릴레이류 0.38〃, 현장 2.85면, 반 6.65〃, 공업용압력발신기 1.9개, 공업용차압발신기 1.9〃 기준",0,0,0,0,24.75,24.75,1,0,1
자동제어설비공사,자동제어기기,,12-2-2 계량기 설치,HopperScale,,"규격 30, 계장공 10.8, 보통인부 7.2, 규격 500, 계장공 12, 보통인부 8, 규격 50, 계장공 15, 보통인부 10 기준",10.8,27,0,25.2,580,643,1,0,1
자동제어설비공사,자동제어기기,,12-2-2 계량기 설치,기타1,,"규격 15, 계장공 9, 보통인부 6, 규격 100, 계장공 9, 보통인부 6, 규격 10, 계장공 10.8, 보통인부 7.2 기준",9,19.8,0,19.2,125,173,1,0,1
자동제어설비공사,자동제어기기,,12-2-2 계량기 설치,기타2,,"규격 29, 계장공 7.2, 보통인부 4.8, 규격 400, 계장공 7.2, 보통인부 4.8, 규격 40, 계장공 7.2, 보통인부 4.8 기준",7.2,14.4,0,14.4,469,505,1,0,1
자동제어설비공사,자동제어기기,,12-2-2 계량기 설치,기타3,,"규격 14, 규격 90, 규격 9 기준",0,0,0,0,113,113,1,0,1
자동제어설비공사,자동제어기기,,12-2-3 도압배관,유량(액면)계배관압력계배관Valve조립DRAINPOTSEALPOTCONDENSERPOT3-WAYVALVESTEAMTRAP,,"규격 38, 계장공 0.1, 배관공 0.1, 보통인부 0.2 기준",0.1,0.1,0,0.2,38,38.4,1,0,1
자동제어설비공사,자동제어기기,,12-2-3 도압배관,기타1,,"규격 40, 계장공 0.1, 배관공 0.15, 보통인부 0.2 기준",0.1,0.15,0,0.2,40,40.45,1,0,1
자동제어설비공사,자동제어기기,,12-2-3 도압배관,기타2,,"규격 1, 계장공 0.1, 배관공 0.1, 보통인부 0.1 기준",0.1,0.1,0,0.1,1,1.3,1,0,1
자동제어설비공사,자동제어기기,,12-2-3 도압배관,기타3,,"규격 2, 배관공 0.1, 보통인부 0.1 기준",0.1,0,0,0.1,2,2.2,1,0,1
자동제어설비공사,자동제어기기,,12-2-3 도압배관,기타4,,"규격 38, 배관공 0.1, 보통인부 0.1 기준",0.1,0,0,0.1,38,38.2,1,0,1
자동제어설비공사,자동제어기기,,12-2-3 도압배관,기타5,,"규격 40, 배관공 0.2, 보통인부 0.1 기준",0.2,0,0,0.1,40,40.3,1,0,1
자동제어설비공사,자동제어기기,,12-2-3 도압배관,기타6,,"규격 1, 배관공 0.1, 보통인부 0.2 기준",0.1,0,0,0.2,1,1.3,1,0,1
자동제어설비공사,자동제어기기,,12-2-3 도압배관,기타7,,"규격 2, 보통인부 0.1 기준",0,0,0,0.1,2,2.1,1,0,1
자동제어설비공사,자동제어기기,,12-2-3 도압배관,기타8,,규격 1 기준,0,0,0,0,1,1,1,0,1
자동제어설비공사,자동제어기기,,12-2-3 도압배관,기타9,,규격 2 기준,0,0,0,0,2,2,1,0,1
자동제어설비공사,자동제어기기,m당,12-2-4 Control Air 배관(m당),,,"SG 1S, P및 2G, ST 3P, PG 4및, 38 1S, (S 1T, CH 1P, 40 2G, ) 23 기준",0,0,0,0,17,17,1,0,1
자동제어설비공사,자동제어기기,m당,12-2-4 Control Air 배관(m당),Screw형,,"SGP및STPG38(SCH40) 0.18S, 기타1 0.21G, 기타2 0.24P, 기타3 0.36및, 기타4 0.48S, Valve(개당) 0.15V 기준",0,0,0,0,1.62,1.62,1,0,1
자동제어설비공사,자동제어기기,m당,12-2-4 Control Air 배관(m당),용접,,"SGP및STPG38(SCH40) 0.21S, 기타1 0.26G, 기타2 0.29P, 기타3 0.43및, 기타4 0.58S, Valve(개당) 0.2V 기준",0,0,0,0,1.97,1.97,1,0,1
자동제어설비공사,전선배선,CPU,12-3-1 중앙처리장치(CPU) 설치('03년 신설),설치통신상태점검점검?시험,,"기사 0.061, 계장공 0.029 기준",0.061,0.029,0,0,0,0.09,1,0,1
자동제어설비공사,전선배선,CPU,12-3-1 중앙처리장치(CPU) 설치('03년 신설),기타1,,"기사 0.005, 계장공 0.718 기준",0.005,0.718,0,0,0,0.723,1,0,1
자동제어설비공사,전선배선,CPU,12-3-1 중앙처리장치(CPU) 설치('03년 신설),기타2,,계장공 0.019 기준,0.019,0,0,0,0,0.019,1,0,1
자동제어설비공사,전선배선,I/OEquipment,12-3-2 입?출력장치(I/O Equipment) 설치('03년 신설),설치점검?시험,,"기사 0.008, 계장공 0.042 기준",0.008,0.042,0,0,0,0.05,1,0,1
자동제어설비공사,전선배선,I/OEquipment,12-3-2 입?출력장치(I/O Equipment) 설치('03년 신설),기타1,,"기사 0.046, 계장공 0.08 기준",0.046,0.08,0,0,0,0.126,1,0,1
자동제어설비공사,전선배선,Console,12-3-3 콘솔(Console) 설치('03년 신설),기 사,,조립및설치시험및조정 1.9조 기준,0,0,0,0,1.9,1.9,1,0,1
자동제어설비공사,전선배선,Console,12-3-3 콘솔(Console) 설치('03년 신설),계 장 공,,조립및설치시험및조정 6.8조 기준,0,0,0,0,6.8,6.8,1,0,1
플랜트설비공사,플랜트 배관,,"13-1-1 플랜트 배관 설치('92, '03년 보완)",외경 ㎜,,"배관용탄소강관KSD3507 10.56, 기타1 13.88, 기타2 17.310, 기타3 21.715, 기타4 27.220, 기타5 3425, 기타6 42.732, 기타7 48.640, 기타8 60.550, 기타9 76.365, 기타10 89.180, 기타11 101.690, 기타12 114.3100, 기타13 139.8125, 기타14 165.2150, 기타15 190.7175, 기타16 216.3200, 기타17 241.8225, 기타18 267.4250, 기타19 318.5300 기준",0,0,0,0,2197.3,2197.3,1,0,1
플랜트설비공사,플랜트 배관,,"13-1-1 플랜트 배관 설치('92, '03년 보완)",두께 ㎜,,"배관용탄소강관KSD3507 26, 기타1 2.38, 기타2 2.310, 기타3 2.815, 기타4 2.820, 기타5 3.225, 기타6 3.532, 기타7 3.540, 기타8 3.850, 기타9 4.265, 기타10 4.280, 기타11 4.290, 기타12 4.5100, 기타13 4.5125, 기타14 5150, 기타15 5.3175, 기타16 5.8200, 기타17 6.2225, 기타18 6.6250, 기타19 6.9300 기준",0,0,0,0,83.6,83.6,1,0,1
플랜트설비공사,플랜트 배관,,"13-1-1 플랜트 배관 설치('92, '03년 보완)",㎏/m,,"배관용탄소강관KSD3507 0.4196, 기타1 0.6528, 기타2 0.85110, 기타3 1.3115, 기타4 1.6820, 기타5 2.4325, 기타6 3.3832, 기타7 3.8940, 기타8 5.3150, 기타9 7.4765, 기타10 8.7980, 기타11 10.190, 기타12 12.2100, 기타13 15125, 기타14 19.8150, 기타15 24.2175, 기타16 30.1200, 기타17 36225, 기타18 42.4250, 기타19 53300 기준",0,0,0,0,278.982,278.982,1,0,1
플랜트설비공사,플랜트 배관,,"13-1-1 플랜트 배관 설치('92, '03년 보완)",배 관 구 분 옥 내 배 관 용접식 플랜트 용접공,,"배관용탄소강관KSD3507 926, 기타1 68.78, 기타2 59.810, 기타3 4715, 기타4 42.920, 기타5 36.525, 기타6 32.432, 기타7 31.440, 기타8 28.950, 기타9 26.165, 기타10 25.580, 기타11 25.190, 기타12 23.9100, 기타13 23.5125, 기타14 21.9150, 기타15 21.1175, 기타16 20.1200, 기타17 19.3225, 기타18 18.6250, 기타19 17.8300 기준",0,0,0,0,682.5,682.5,1,0,1
플랜트설비공사,플랜트 배관,,"13-1-1 플랜트 배관 설치('92, '03년 보완)",배 관 구 분 옥 내 배 관 용접식 플랜트 배관공,,"배관용탄소강관KSD3507 466, 기타1 34.38, 기타2 3010, 기타3 23.515, 기타4 21.420, 기타5 18.225, 기타6 16.232, 기타7 15.740, 기타8 14.450, 기타9 1365, 기타10 12.880, 기타11 12.590, 기타12 11.9100, 기타13 11.7125, 기타14 11150, 기타15 10.6175, 기타16 10200, 기타17 9.6225, 기타18 9.3250, 기타19 9.3300 기준",0,0,0,0,341.4,341.4,1,0,1
플랜트설비공사,플랜트 배관,,"13-1-1 플랜트 배관 설치('92, '03년 보완)",배 관 구 분 옥 내 배 관 용접식 특별 인부,,"배관용탄소강관KSD3507 466, 기타1 34.38, 기타2 3010, 기타3 23.515, 기타4 21.420, 기타5 18.225, 기타6 16.232, 기타7 15.740, 기타8 14.450, 기타9 1365, 기타10 12.880, 기타11 12.590, 기타12 11.9100, 기타13 11.7125, 기타14 11150, 기타15 10.6175, 기타16 10200, 기타17 9.6225, 기타18 9.3250, 기타19 9.3300 기준",0,0,0,0,341.4,341.4,1,0,1
플랜트설비공사,플랜트 배관,,"13-1-1 플랜트 배관 설치('92, '03년 보완)",배 관 구 분 옥 내 배 관 나사식 플랜트 배관공,,"배관용탄소강관KSD3507 926, 기타1 68.78, 기타2 59.810, 기타3 4715, 기타4 42.920, 기타5 36.525, 기타6 32.432, 기타7 31.440, 기타8 28.950, 기타9 26.165, 기타10 25.580, 기타11 25.190, 기타12 23.9100, 기타13 23.5125, 기타14 21.9150, 기타15 21.1175, 기타16 20.1200, 기타17 19.3225, 기타18 18.6250, 기타19 17.8300 기준",0,0,0,0,682.5,682.5,1,0,1
플랜트설비공사,플랜트 배관,PipeBending,13-1-2 관만곡(Pipe Bending) 설치,구경,,"90?및90?이하의곡관 20, 90?및90?이하의곡관 20, 90?및90?이하의곡관 100, 90?및90?이하의곡관 100, 91?∼180?U-곡관 20, 91?∼180?U-곡관 20, 91?∼180?U-곡관 100, 91?∼180?U-곡관 100, 편심곡관 20, 편심곡관 20, 구분 25, 90?및90?이하의곡관 0.035, 90?및90?이하의곡관 0.015, 90?및90?이하의곡관 0.04, 90?및90?이하의곡관 0.02, 91?∼180?U-곡관 0.04, 91?∼180?U-곡관 0.02, 91?∼180?U-곡관 0.05, 91?∼180?U-곡관 0.02, 편심곡관 0.055, 편심곡관 0.02 기준",0,0,0,0,545.315,545.315,1,0,1
플랜트설비공사,플랜트 배관,PipeBending,13-1-2 관만곡(Pipe Bending) 설치,(㎜),,"90?및90?이하의곡관 80, 90?및90?이하의곡관 80, 90?및90?이하의곡관 160, 90?및90?이하의곡관 160, 91?∼180?U-곡관 80, 91?∼180?U-곡관 80, 91?∼180?U-곡관 160, 91?∼180?U-곡관 160, 편심곡관 80, 편심곡관 80, 구분 32, 90?및90?이하의곡관 0.04, 90?및90?이하의곡관 0.015, 90?및90?이하의곡관 0.045, 90?및90?이하의곡관 0.02, 91?∼180?U-곡관 0.05, 91?∼180?U-곡관 0.02, 91?∼180?U-곡관 0.055, 91?∼180?U-곡관 0.025, 편심곡관 0.06, 편심곡관 0.025 기준",0,0,0,0,1152.355,1152.355,1,0,1
플랜트설비공사,플랜트 배관,,13-1-3 밸브 취부,ø25이하,개,"사용압력 0.066VALVE, 사용압력 0.033VALVE, 사용압력 0.066VALVE, 사용압력 0.033VALVE, 사용압력 0.093VALVE, 사용압력 0.046VALVE, 사용압력 0.093VALVE, 사용압력 0.046VALVE, 사용압력 0.1VALVE, 사용압력 0.05VALVE, 사용압력 0.133VALVE, 사용압력 0.066VALVE, 사용압력 0.16VALVE, 사용압력 0.08VALVE, 사용압력 0.187VALVE, 사용압력 0.093VALVE, 사용압력 0.23VALVE, 사용압력 0.11VALVE, 사용압력 0.24VALVE, 사용압력 0.12VALVE 기준",0,0,0,0,2.045,2.045,1,0,1
