id,main_category,category,sub_category,item_name,standard,unit,crew_composition_text,productivity_type,skill_worker_1_pum,skill_worker_1_count,skill_worker_2_pum,skill_worker_2_count,special_worker_pum,special_worker_count,common_worker_pum,common_worker_count,equipment_pum,equipment_count,pumsam_workload,molit_workload
2230,플랜트설비공사,화력발전 기계설비,,13-5-7 Fan 설치,301∼400,대,"목공 0.53, 플랜트기계설치공 14.2, 건설기계운전공 5.7, 비계공 5.4, 특별인부 22.3, 계 48.13 기준",,0.53,0,25.3,0,22.3,0,0,0,48.13,0,1,0
2231,플랜트설비공사,화력발전 기계설비,,13-5-7 Fan 설치,401∼500,대,"목공 0.58, 플랜트기계설치공 16.4, 건설기계운전공 6.6, 비계공 6.1, 특별인부 25.7, 계 55.38 기준",,0.58,0,29.1,0,25.7,0,0,0,55.38,0,1,0
2232,플랜트설비공사,화력발전 기계설비,,13-5-7 Fan 설치,501∼600,대,"목공 0.65, 플랜트기계설치공 18.2, 건설기계운전공 7.3, 비계공 6.8, 특별인부 28.4, 계 61.35 기준",,0.65,0,32.3,0,28.4,0,0,0,61.35,0,1,0
2233,플랜트설비공사,화력발전 기계설비,,13-5-7 Fan 설치,601∼700,대,"목공 0.71, 플랜트기계설치공 19.9, 건설기계운전공 7.9, 비계공 7.5, 특별인부 31.2, 계 67.21 기준",,0.71,0,35.3,0,31.2,0,0,0,67.21,0,1,0
2234,플랜트설비공사,화력발전 기계설비,,13-5-7 Fan 설치,701∼800,대,"목공 0.76, 플랜트기계설치공 21.3, 건설기계운전공 8.6, 비계공 8, 특별인부 33.4, 계 72.06 기준",,0.76,0,37.9,0,33.4,0,0,0,72.06,0,1,0
2235,플랜트설비공사,화력발전 기계설비,,13-5-7 Fan 설치,801∼900,대,"목공 0.81, 플랜트기계설치공 23.1, 건설기계운전공 9.3, 비계공 8.7, 특별인부 36.2, 계 78.11 기준",,0.81,0,41.1,0,36.2,0,0,0,78.11,0,1,0
2236,플랜트설비공사,화력발전 기계설비,,13-5-7 Fan 설치,"901∼1,000",대,"목공 0.86, 플랜트기계설치공 24.5, 건설기계운전공 9.9, 비계공 9.2, 특별인부 38.5, 계 82.96 기준",,0.86,0,43.6,0,38.5,0,0,0,82.96,0,1,0
2237,플랜트설비공사,화력발전 기계설비,,13-5-7 Fan 설치,"1,001∼2,000",대,"목공 1.27, 플랜트기계설치공 36.2, 건설기계운전공 14.6, 비계공 13.7, 특별인부 56.9, 계 122.67 기준",,1.27,0,64.5,0,56.9,0,0,0,122.67,0,1,0
2238,플랜트설비공사,화력발전 기계설비,,13-5-7 Fan 설치,"2,001∼3,000",대,"목공 1.55, 플랜트기계설치공 46.1, 건설기계운전공 18.6, 비계공 17.3, 특별인부 72.5, 계 156.05 기준",,1.55,0,82,0,72.5,0,0,0,156.05,0,1,0
2239,플랜트설비공사,화력발전 기계설비,,13-5-7 Fan 설치,"3,001∼4,000",대,"목공 1.85, 플랜트기계설치공 55, 건설기계운전공 22.2, 비계공 20.6, 특별인부 86.5, 계 186.15 기준",,1.85,0,97.8,0,86.5,0,0,0,186.15,0,1,0
2240,플랜트설비공사,화력발전 기계설비,,13-5-7 Fan 설치,"4,001∼5,000",대,"목공 2.32, 플랜트기계설치공 64.3, 건설기계운전공 25.9, 비계공 23.8, 특별인부 98.8, 계 215.12 기준",,2.32,0,114,0,98.8,0,0,0,215.12,0,1,0
2241,플랜트설비공사,화력발전 기계설비,,13-5-7 Fan 설치,"5,001∼6,000",대,"목공 2.58, 플랜트기계설치공 71.6, 건설기계운전공 28.7, 비계공 26.6, 특별인부 109.5, 계 238.96 기준",,2.58,0,126.9,0,109.5,0,0,0,238.96,0,1,0
2242,플랜트설비공사,화력발전 기계설비,,13-5-7 Fan 설치,"6,001∼7,000",대,"목공 2.84, 플랜트기계설치공 78.7, 건설기계운전공 31.6, 비계공 29.3, 특별인부 122.3, 계 264.74 기준",,2.84,0,139.6,0,122.3,0,0,0,264.74,0,1,0
2243,플랜트설비공사,화력발전 기계설비,,13-5-7 Fan 설치,"7,001∼8,000",대,"목공 3.07, 플랜트기계설치공 85.2, 건설기계운전공 34.2, 비계공 31.8, 특별인부 131.1, 계 285.37 기준",,3.07,0,151.2,0,131.1,0,0,0,285.37,0,1,0
2244,플랜트설비공사,화력발전 기계설비,,13-5-7 Fan 설치,"8,001∼9,000",대,"목공 3.29, 플랜트기계설치공 91, 건설기계운전공 36.9, 비계공 34, 특별인부 140.2, 계 305.39 기준",,3.29,0,161.9,0,140.2,0,0,0,305.39,0,1,0
2245,플랜트설비공사,화력발전 기계설비,,13-5-7 Fan 설치,"9,001∼10,000",대,"목공 3.5, 플랜트기계설치공 96.4, 건설기계운전공 39.1, 비계공 36, 특별인부 150.1, 계 325.1 기준",,3.5,0,171.5,0,150.1,0,0,0,325.1,0,1,0
2246,플랜트설비공사,화력발전 기계설비,,13-5-7 Fan 설치,"10,001∼12,000",대,"목공 3.89, 플랜트기계설치공 106.8, 건설기계운전공 43.4, 비계공 40, 특별인부 165, 계 359.09 기준",,3.89,0,190.2,0,165,0,0,0,359.09,0,1,0
2247,플랜트설비공사,화력발전 기계설비,,13-5-10 복수기 설치,기술관리 공사기간중,일,기계기사 1 기준,,1,0,0,0,0,0,0,0,0,0,1,0
2248,플랜트설비공사,화력발전 기계설비,,13-5-10 복수기 설치,포장해체 수송을 위해 포장된 목재를 해체하고 목재를 정리함.,,"목공 0.02, 특별인부 0.02 기준",,0.02,0,0,0,0.02,0,0,0,0,0,0.04,0
2249,플랜트설비공사,화력발전 기계설비,,13-5-10 복수기 설치,표면손질,,특별인부 0.1 기준,,0,0,0,0,0.1,0,0,0,0,0,0.1,0
2250,플랜트설비공사,화력발전 기계설비,,13-5-10 복수기 설치,Foundation chipping & Grouting,,"플랜트기계설치공 0.41, 특별인부 0.595 기준",,0.41,0,0,0,0.595,0,0,0,0,0,1.005,0
2251,플랜트설비공사,화력발전 기계설비,,13-5-10 복수기 설치,"소운반 shell의 소재, tube, tube sheet, tube supporting plate, Expansion joint, Water box 등의 운반",ton,"건설기계운전조 0.373, 비계공 0.138, 특별인부 0.288 기준",,0.511,0,0,0,0.288,0,0,0,0,0,0.799,0
2252,플랜트설비공사,화력발전 기계설비,,13-5-10 복수기 설치,"body 조립 설치 body plate 설치 Lower shell, upper shell 조립설치 turbine exhaust hood 용접 Expansion joint 설치 Front & Rear water box 설치",대,"플랜트제관공 0.78, 플랜트용접공 1.04, 비계공 2.05, 특별인부 1.54 기준",,3.87,0,0,0,1.54,0,0,0,0,0,5.41,0
2253,플랜트설비공사,화력발전 기계설비,,13-5-10 복수기 설치,"Tube 삽입 설치 Tube sheet support Plate 소재 tube 삽입, Tube expanding 작업",개,"플랜트기계설치공 0.0332, 특별인부 0.0629 기준",,0.0332,0,0,0,0.0629,0,0,0,0,0,0.0961,0
2254,플랜트설비공사,화력발전 기계설비,,13-5-10 복수기 설치,Condenser 내부소재 Leak test 교정,,기술관리 포장해체를 제외한 품의 15% 기준,,0,0,0,0,0,0,0,0,0,0,0,0
2255,플랜트설비공사,화력발전 기계설비,,13-5-11 왕복압축기 설치,50이하,대,"목공 0.13, 플랜트기계설치공 2.74, 플랜트용접공 0.23, 비계공 3.96, 플랜트배관공 0.31, 특별인부 8.68, 계 16.05 기준",,0.13,0,7.24,0,8.68,0,0,0,16.05,0,1,0
2256,플랜트설비공사,화력발전 기계설비,,13-5-11 왕복압축기 설치,51∼100,대,"목공 0.17, 플랜트기계설치공 3.63, 플랜트용접공 0.31, 비계공 5.25, 플랜트배관공 0.41, 특별인부 11.49, 계 21.26 기준",,0.17,0,9.6,0,11.49,0,0,0,21.26,0,1,0
2257,플랜트설비공사,화력발전 기계설비,,13-5-11 왕복압축기 설치,101∼200,대,"목공 0.22, 플랜트기계설치공 4.81, 플랜트용접공 0.41, 비계공 6.97, 플랜트배관공 0.54, 특별인부 15.23, 계 18.18 기준",,0.22,0,12.73,0,15.23,0,0,0,18.18,0,1,0
2258,플랜트설비공사,화력발전 기계설비,,13-5-11 왕복압축기 설치,201∼300,대,"목공 0.26, 플랜트기계설치공 5.67, 플랜트용접공 0.48, 비계공 8.2, 플랜트배관공 0.64, 특별인부 17.9, 계 33.15 기준",,0.26,0,14.99,0,17.9,0,0,0,33.15,0,1,0
2259,플랜트설비공사,화력발전 기계설비,,13-5-11 왕복압축기 설치,301∼400,대,"목공 0.28, 플랜트기계설치공 6.25, 플랜트용접공 0.53, 비계공 9.12, 플랜트배관공 0.71, 특별인부 19.77, 계 36.66 기준",,0.28,0,16.61,0,19.77,0,0,0,36.66,0,1,0
2260,플랜트설비공사,화력발전 기계설비,,13-5-11 왕복압축기 설치,401∼500,대,"목공 0.31, 플랜트기계설치공 6.85, 플랜트용접공 0.58, 비계공 9.94, 플랜트배관공 0.78, 특별인부 21.57, 계 40.03 기준",,0.31,0,18.15,0,21.57,0,0,0,40.03,0,1,0
2261,플랜트설비공사,화력발전 기계설비,,13-5-11 왕복압축기 설치,501∼600,대,"목공 0.33, 플랜트기계설치공 7.35, 플랜트용접공 0.62, 비계공 10.67, 플랜트배관공 0.84, 특별인부 23.09, 계 42.9 기준",,0.33,0,19.48,0,23.09,0,0,0,42.9,0,1,0
2262,플랜트설비공사,화력발전 기계설비,,13-5-11 왕복압축기 설치,601∼700,대,"목공 0.35, 플랜트기계설치공 7.86, 플랜트용접공 0.66, 비계공 11.5, 플랜트배관공 0.9, 특별인부 24.65, 계 45.92 기준",,0.35,0,20.92,0,24.65,0,0,0,45.92,0,1,0
2263,플랜트설비공사,화력발전 기계설비,,13-5-11 왕복압축기 설치,701∼800,대,"목공 0.37, 플랜트기계설치공 8.21, 플랜트용접공 0.69, 비계공 12.1, 플랜트배관공 0.94, 특별인부 25.78, 계 48.09 기준",,0.37,0,21.94,0,25.78,0,0,0,48.09,0,1,0
2264,플랜트설비공사,화력발전 기계설비,,13-5-11 왕복압축기 설치,801∼900,대,"목공 0.38, 플랜트기계설치공 8.53, 플랜트용접공 0.72, 비계공 12.4, 플랜트배관공 0.97, 특별인부 26.86, 계 49.86 기준",,0.38,0,22.62,0,26.86,0,0,0,49.86,0,1,0
2265,플랜트설비공사,화력발전 기계설비,,13-5-11 왕복압축기 설치,"901∼1,000",대,"목공 0.4, 플랜트기계설치공 8.96, 플랜트용접공 0.75, 비계공 13.05, 플랜트배관공 1.02, 특별인부 28.14, 계 52.32 기준",,0.4,0,23.78,0,28.14,0,0,0,52.32,0,1,0
2266,플랜트설비공사,화력발전 기계설비,,13-5-11 왕복압축기 설치,"1,001∼1,500",대,"목공 0.47, 플랜트기계설치공 10.43, 플랜트용접공 0.88, 비계공 15.24, 플랜트배관공 1.19, 특별인부 32.88, 계 61.09 기준",,0.47,0,27.74,0,32.88,0,0,0,61.09,0,1,0
2267,플랜트설비공사,화력발전 기계설비,,13-5-11 왕복압축기 설치,"1,501∼2,000",대,"목공 0.52, 플랜트기계설치공 11.56, 플랜트용접공 0.98, 비계공 16.88, 플랜트배관공 1.32, 특별인부 36.63, 계 67.89 기준",,0.52,0,30.74,0,36.63,0,0,0,67.89,0,1,0
2268,플랜트설비공사,화력발전 기계설비,,13-5-11 왕복압축기 설치,"2,001∼2,500",대,"목공 0.56, 플랜트기계설치공 12.58, 플랜트용접공 1.06, 비계공 18.35, 플랜트배관공 1.44, 특별인부 39.73, 계 73.92 기준",,0.56,0,33.43,0,39.73,0,0,0,73.92,0,1,0
2269,플랜트설비공사,화력발전 기계설비,,13-5-11 왕복압축기 설치,"2,501∼3,000",대,"목공 0.61, 플랜트기계설치공 13.57, 플랜트용접공 1.14, 비계공 19.7, 플랜트배관공 1.55, 특별인부 43.05, 계 79.62 기준",,0.61,0,35.96,0,43.05,0,0,0,79.62,0,1,0
2270,플랜트설비공사,화력발전 기계설비,,13-5-12 펌프 설치,50이하,대,"목공 0.03, 플랜트기계설치공 0.63, 인력운반공 3.66, 특별인부 2.89, 계 7.21 기준",,0.03,0,4.29,0,2.89,0,0,0,7.21,0,1,0
2271,플랜트설비공사,화력발전 기계설비,,13-5-12 펌프 설치,51∼100,대,"목공 0.04, 플랜트기계설치공 0.78, 인력운반공 4.67, 특별인부 3.49, 계 8.98 기준",,0.04,0,5.45,0,3.49,0,0,0,8.98,0,1,0
2272,플랜트설비공사,화력발전 기계설비,,13-5-12 펌프 설치,101∼200,대,"목공 0.06, 플랜트기계설치공 1.04, 인력운반공 5.8, 특별인부 5.53, 계 12.43 기준",,0.06,0,6.84,0,5.53,0,0,0,12.43,0,1,0
2273,플랜트설비공사,화력발전 기계설비,,13-5-12 펌프 설치,201∼300,대,"목공 0.09, 플랜트기계설치공 1.45, 인력운반공 7.66, 특별인부 6.5, 계 15.7 기준",,0.09,0,9.11,0,6.5,0,0,0,15.7,0,1,0
2274,플랜트설비공사,화력발전 기계설비,,13-5-12 펌프 설치,301∼400,대,"목공 0.13, 플랜트기계설치공 1.92, 인력운반공 9.08, 특별인부 8.92, 계 20.05 기준",,0.13,0,11,0,8.92,0,0,0,20.05,0,1,0
2275,플랜트설비공사,화력발전 기계설비,,13-5-12 펌프 설치,401∼500,대,"목공 0.16, 플랜트기계설치공 2.76, 인력운반공 10.5, 특별인부 11.08, 계 24.5 기준",,0.16,0,13.26,0,11.08,0,0,0,24.5,0,1,0
2276,플랜트설비공사,화력발전 기계설비,,13-5-12 펌프 설치,501∼600,대,"목공 0.19, 플랜트기계설치공 3.19, 인력운반공 13.74, 특별인부 12.75, 계 29.87 기준",,0.19,0,16.93,0,12.75,0,0,0,29.87,0,1,0
2277,플랜트설비공사,화력발전 기계설비,,13-5-12 펌프 설치,601∼700,대,"목공 0.21, 플랜트기계설치공 3.52, 인력운반공 15.02, 특별인부 14.18, 계 32.93 기준",,0.21,0,18.54,0,14.18,0,0,0,32.93,0,1,0
2278,플랜트설비공사,화력발전 기계설비,,13-5-12 펌프 설치,701∼800,대,"목공 0.23, 플랜트기계설치공 3.92, 인력운반공 16.62, 특별인부 15.78, 계 36.55 기준",,0.23,0,20.54,0,15.78,0,0,0,36.55,0,1,0
2279,플랜트설비공사,화력발전 기계설비,,13-5-12 펌프 설치,801∼900,대,"목공 0.26, 플랜트기계설치공 4.35, 인력운반공 18.5, 특별인부 17.45, 계 40.56 기준",,0.26,0,22.85,0,17.45,0,0,0,40.56,0,1,0
2280,플랜트설비공사,화력발전 기계설비,,13-5-12 펌프 설치,"901∼1,000",대,"목공 0.28, 플랜트기계설치공 4.72, 인력운반공 20, 특별인부 18.82, 계 43.82 기준",,0.28,0,24.72,0,18.82,0,0,0,43.82,0,1,0
2281,플랜트설비공사,화력발전 기계설비,,13-5-13 Boiler Feed Pump 설치,목공플랜트기계설치공비계공건설기계운전(조/대)특별인부계,대,"300이하 1.9, 400 2.2, 500 2.5, 600 2.8, 700 3.1 기준",,0,0,0,0,0,0,0,0,12.5,0,1,0
2282,플랜트설비공사,화력발전 기계설비,,13-5-13 Boiler Feed Pump 설치,기타1,대,"300이하 62.8, 400 71.4, 500 81.6, 600 91.5, 700 98.6 기준",,0,0,0,0,0,0,0,0,405.9,0,1,0
2283,플랜트설비공사,화력발전 기계설비,,13-5-13 Boiler Feed Pump 설치,기타2,대,"300이하 23.2, 400 26.4, 500 30.4, 600 34.4, 700 37.3 기준",,0,0,0,0,0,0,0,0,151.7,0,1,0
2284,플랜트설비공사,화력발전 기계설비,,13-5-13 Boiler Feed Pump 설치,기타3,대,"300이하 13.2, 400 14.7, 500 16.4, 600 18, 700 19.2 기준",,0,0,0,0,0,0,0,0,81.5,0,1,0
2285,플랜트설비공사,화력발전 기계설비,,13-5-13 Boiler Feed Pump 설치,기타4,대,"300이하 67.5, 400 77.6, 500 89.4, 600 101.1, 700 109.2 기준",,0,0,0,0,0,0,0,0,444.8,0,1,0
2286,플랜트설비공사,화력발전 기계설비,,13-5-13 Boiler Feed Pump 설치,기타5,대,"300이하 168.6, 400 192.3, 500 220.3, 600 247.8, 700 267.4 기준",,0,0,0,0,0,0,0,0,1096.4,0,1,0
2287,플랜트설비공사,화력발전 기계설비,,13-5-14 Heater 및 Tank 설치,0.5이하,대,"목공 0.03, 플랜트기계설치공 0.52, 비계공 0.06, 건설기계운전 0.19조/대, 특별인부 2.12, 계 2.92 기준",,0.03,0,0.58,0,2.12,0,0,0,3.11,0,1,0
2288,플랜트설비공사,화력발전 기계설비,,13-5-14 Heater 및 Tank 설치,0.51∼1.0,대,"목공 0.05, 플랜트기계설치공 0.78, 비계공 0.08, 건설기계운전 0.28조/대, 특별인부 3.16, 계 4.35 기준",,0.05,0,0.86,0,3.16,0,0,0,4.63,0,1,0
2289,플랜트설비공사,화력발전 기계설비,,13-5-14 Heater 및 Tank 설치,1.01∼2.0,대,"목공 0.08, 플랜트기계설치공 1.04, 비계공 0.11, 건설기계운전 0.38조/대, 특별인부 4.92, 계 6.53 기준",,0.08,0,1.15,0,4.92,0,0,0,6.91,0,1,0
2290,플랜트설비공사,화력발전 기계설비,,13-5-14 Heater 및 Tank 설치,2.01∼3.0,대,"목공 0.1, 플랜트기계설치공 1.41, 비계공 0.15, 건설기계운전 0.51조/대, 특별인부 6.08, 계 8.25 기준",,0.1,0,1.56,0,6.08,0,0,0,8.76,0,1,0
2291,플랜트설비공사,화력발전 기계설비,,13-5-14 Heater 및 Tank 설치,3.01∼4.0,대,"목공 0.12, 플랜트기계설치공 1.78, 비계공 0.19, 건설기계운전 0.64조/대, 특별인부 8.33, 계 11.06 기준",,0.12,0,1.97,0,8.33,0,0,0,11.7,0,1,0
2292,플랜트설비공사,화력발전 기계설비,,13-5-14 Heater 및 Tank 설치,4.01∼5.0,대,"목공 0.13, 플랜트기계설치공 2.13, 비계공 0.23, 건설기계운전 0.78조/대, 특별인부 9.91, 계 13 기준",,0.13,0,2.36,0,9.91,0,0,0,13.78,0,1,0
2293,플랜트설비공사,화력발전 기계설비,,13-5-14 Heater 및 Tank 설치,5.01∼6.0,대,"목공 0.15, 플랜트기계설치공 2.46, 비계공 0.27, 건설기계운전 0.89조/대, 특별인부 11.52, 계 15.29 기준",,0.15,0,2.73,0,11.52,0,0,0,16.18,0,1,0
2294,플랜트설비공사,화력발전 기계설비,,13-5-14 Heater 및 Tank 설치,6.01∼7.0,대,"목공 0.17, 플랜트기계설치공 2.76, 비계공 0.31, 건설기계운전 1조/대, 특별인부 12.86, 계 17.1 기준",,0.17,1,3.07,0,12.86,0,0,0,18.1,0,1,0
2295,플랜트설비공사,화력발전 기계설비,,13-5-14 Heater 및 Tank 설치,7.01∼8.0,대,"목공 0.19, 플랜트기계설치공 3.08, 비계공 0.6, 건설기계운전 1.13조/대, 특별인부 14.15, 계 19.15 기준",,0.19,0,3.68,0,14.15,0,0,0,20.28,0,1,0
2296,플랜트설비공사,화력발전 기계설비,,13-5-14 Heater 및 Tank 설치,8.01∼9.0,대,"목공 0.21, 플랜트기계설치공 3.18, 비계공 1.15, 건설기계운전 1.24조/대, 특별인부 15.39, 계 21.17 기준",,0.21,0,4.33,0,15.39,0,0,0,22.41,0,1,0
2297,플랜트설비공사,화력발전 기계설비,,13-5-14 Heater 및 Tank 설치,9.01∼10.0,대,"목공 0.23, 플랜트기계설치공 3.28, 비계공 1.65, 건설기계운전 1.35조/대, 특별인부 16.65, 계 23.16 기준",,0.23,0,4.93,0,16.65,0,0,0,24.51,0,1,0
2298,플랜트설비공사,화력발전 기계설비,,13-5-14 Heater 및 Tank 설치,10.1∼15.0,대,"목공 0.45, 플랜트기계설치공 3.45, 비계공 8.62, 건설기계운전 2.19조/대, 특별인부 17.41, 계 30.12 기준",,0.45,0,12.07,0,17.41,0,0,0,32.31,0,1,0
2299,플랜트설비공사,화력발전 기계설비,,13-5-14 Heater 및 Tank 설치,15.1∼20.0,대,"목공 0.56, 플랜트기계설치공 4.27, 비계공 10.7, 건설기계운전 2.71조/대, 특별인부 19.21, 계 37.45 기준",,0.56,0,14.97,0,19.21,0,0,0,40.16,0,1,0
2300,플랜트설비공사,화력발전 기계설비,,13-5-14 Heater 및 Tank 설치,20.1∼25.0,대,"목공 0.65, 플랜트기계설치공 4.98, 비계공 12.5, 건설기계운전 3.15조/대, 특별인부 22.65, 계 43.94 기준",,0.65,0,17.48,0,22.65,0,0,0,47.09,0,1,0
2301,플랜트설비공사,화력발전 기계설비,,13-5-14 Heater 및 Tank 설치,25.1∼30.0,대,"목공 0.73, 플랜트기계설치공 5.62, 비계공 14.15, 건설기계운전 3.52조/대, 특별인부 25.31, 계 49.33 기준",,0.73,0,19.77,0,25.31,0,0,0,52.85,0,1,0
2302,플랜트설비공사,화력발전 기계설비,,13-5-14 Heater 및 Tank 설치,30.1∼35.0,대,"목공 0.82, 플랜트기계설치공 6.35, 비계공 15.52, 건설기계운전 3.95조/대, 특별인부 28.62, 계 55.26 기준",,0.82,0,21.87,0,28.62,0,0,0,59.21,0,1,0
2303,플랜트설비공사,화력발전 기계설비,,13-5-14 Heater 및 Tank 설치,35.1∼40.0,대,"목공 0.89, 플랜트기계설치공 6.95, 비계공 17, 건설기계운전 4.31조/대, 특별인부 31.17, 계 60.32 기준",,0.89,0,23.95,0,31.17,0,0,0,64.63,0,1,0
2304,플랜트설비공사,화력발전 기계설비,,13-5-14 Heater 및 Tank 설치,40.1∼45.0,대,"목공 0.97, 플랜트기계설치공 7.58, 비계공 18.5, 건설기계운전 4.75조/대, 특별인부 33.95, 계 65.75 기준",,0.97,0,26.08,0,33.95,0,0,0,70.5,0,1,0
2305,플랜트설비공사,화력발전 기계설비,,13-5-14 Heater 및 Tank 설치,45.1∼50.0,대,"목공 1.06, 플랜트기계설치공 8.05, 비계공 19.62, 건설기계운전 5.03조/대, 특별인부 36.23, 계 69.99 기준",,1.06,0,27.67,0,36.23,0,0,0,75.02,0,1,0
2306,플랜트설비공사,수력발전 기계설비,,13-6-1 수차 설치,기계기사목공비계공플랜트기계설치공플랜트제관공플랜트용접공,ton,"수량 0.5, 수량 0.14 기준",,0,0,0,0,0,0,0,0,0.64,0,1,0
2307,플랜트설비공사,수력발전 기계설비,,13-6-1 수차 설치,기타1,ton,"수량 0.041, 수량 0.496 기준",,0,0,0,0,0,0,0,0,0.537,0,1,0
2308,플랜트설비공사,수력발전 기계설비,,13-6-1 수차 설치,기타2,ton,"수량 1.433, 수량 0.044 기준",,0,0,0,0,0,0,0,0,1.477,0,1,0
2309,플랜트설비공사,수력발전 기계설비,,13-6-1 수차 설치,기타3,ton,"수량 1.54, 수량 1.313 기준",,0,0,0,0,0,0,0,0,2.853,0,1,0
2310,플랜트설비공사,수력발전 기계설비,,13-6-1 수차 설치,기타4,ton,"수량 0.486, 수량 0.649 기준",,0,0,0,0,0,0,0,0,1.135,0,1,0
2311,플랜트설비공사,수력발전 기계설비,,13-6-1 수차 설치,기타5,ton,"수량 1.119, 수량 7.751 기준",,0,0,0,0,0,0,0,0,8.87,0,1,0
2312,플랜트설비공사,수력발전 기계설비,,13-6-2 발전기 설치,기계기사목공인력운반공비계공플랜트전공플랜트기계설치공플랜트용접공측량사공작기계공플랜트배관공특별인부시험및조정,ton,수량 0.5 기준,,0,0,0,0,0,0,0,0,0.5,0,1,0
2313,플랜트설비공사,수력발전 기계설비,,13-6-2 발전기 설치,기타1,ton,수량 0.399 기준,,0,0,0,0,0,0,0,0,0.399,0,1,0
2314,플랜트설비공사,수력발전 기계설비,,13-6-2 발전기 설치,기타2,ton,수량 0.111 기준,,0,0,0,0,0,0,0,0,0.111,0,1,0
2315,플랜트설비공사,수력발전 기계설비,,13-6-2 발전기 설치,기타3,ton,수량 0.432 기준,,0,0,0,0,0,0,0,0,0.432,0,1,0
2316,플랜트설비공사,수력발전 기계설비,,13-6-2 발전기 설치,기타4,ton,수량 1.379 기준,,0,0,0,0,0,0,0,0,1.379,0,1,0
2317,플랜트설비공사,수력발전 기계설비,,13-6-2 발전기 설치,기타5,ton,수량 2.244 기준,,0,0,0,0,0,0,0,0,2.244,0,1,0
2318,플랜트설비공사,수력발전 기계설비,,13-6-2 발전기 설치,기타6,ton,수량 0.142 기준,,0,0,0,0,0,0,0,0,0.142,0,1,0
2319,플랜트설비공사,수력발전 기계설비,,13-6-2 발전기 설치,기타7,ton,수량 0.015 기준,,0,0,0,0,0,0,0,0,0.015,0,1,0
2320,플랜트설비공사,수력발전 기계설비,,13-6-2 발전기 설치,기타8,ton,수량 0.006 기준,,0,0,0,0,0,0,0,0,0.006,0,1,0
2321,플랜트설비공사,수력발전 기계설비,,13-6-2 발전기 설치,기타9,ton,수량 0.017 기준,,0,0,0,0,0,0,0,0,0.017,0,1,0
2322,플랜트설비공사,수력발전 기계설비,,13-6-2 발전기 설치,기타10,ton,수량 2.118 기준,,0,0,0,0,0,0,0,0,2.118,0,1,0
2323,플랜트설비공사,수력발전 기계설비,,13-6-2 발전기 설치,기타11,ton,수량 0.679 기준,,0,0,0,0,0,0,0,0,0.679,0,1,0
2324,플랜트설비공사,수력발전 기계설비,,13-6-3 수문 제작,기계기사플랜트제관공플랜트용접공비계공플랜트기계설치공도장공측량사특별인부검사및교정계,ton,수량 0.5 기준,,0,0,0,0,0,0,0,0,0.5,0,1,0
2325,플랜트설비공사,수력발전 기계설비,,13-6-3 수문 제작,기타1,ton,수량 6.474 기준,,0,0,0,0,0,0,0,0,6.474,0,1,0
2326,플랜트설비공사,수력발전 기계설비,,13-6-3 수문 제작,기타2,ton,수량 3.57 기준,,0,0,0,0,0,0,0,0,3.57,0,1,0
2327,플랜트설비공사,수력발전 기계설비,,13-6-3 수문 제작,기타3,ton,수량 3.318 기준,,0,0,0,0,0,0,0,0,3.318,0,1,0
2328,플랜트설비공사,수력발전 기계설비,,13-6-3 수문 제작,기타4,ton,수량 1.925 기준,,0,0,0,0,0,0,0,0,1.925,0,1,0
2329,플랜트설비공사,수력발전 기계설비,,13-6-3 수문 제작,기타5,ton,수량 1.895 기준,,0,0,0,0,0,0,0,0,1.895,0,1,0
2330,플랜트설비공사,수력발전 기계설비,,13-6-3 수문 제작,기타6,ton,수량 0.172 기준,,0,0,0,0,0,0,0,0,0.172,0,1,0
2331,플랜트설비공사,수력발전 기계설비,,13-6-3 수문 제작,기타7,ton,수량 0.372 기준,,0,0,0,0,0,0,0,0,0.372,0,1,0
2332,플랜트설비공사,수력발전 기계설비,,13-6-3 수문 제작,기타8,ton,수량 1.583 기준,,0,0,0,0,0,0,0,0,1.583,0,1,0
2333,플랜트설비공사,수력발전 기계설비,,13-6-3 수문 제작,기타9,ton,수량 19.809 기준,,0,0,0,0,0,0,0,0,19.809,0,1,0
2334,플랜트설비공사,수력발전 기계설비,,13-6-4 수문 설치,기계기사플랜트제관공비계공플랜트기계설치공측량사플랜트용접공도장공플랜트전공시험및조정,ton,수량 0.5 기준,,0,0,0,0,0,0,0,0,0.5,0,1,0
2335,플랜트설비공사,수력발전 기계설비,,13-6-4 수문 설치,기타1,ton,수량 6.169 기준,,0,0,0,0,0,0,0,0,6.169,0,1,0
2336,플랜트설비공사,수력발전 기계설비,,13-6-4 수문 설치,기타2,ton,수량 4.277 기준,,0,0,0,0,0,0,0,0,4.277,0,1,0
2337,플랜트설비공사,수력발전 기계설비,,13-6-4 수문 설치,기타3,ton,수량 0.91 기준,,0,0,0,0,0,0,0,0,0.91,0,1,0
2338,플랜트설비공사,수력발전 기계설비,,13-6-4 수문 설치,기타4,ton,수량 0.41 기준,,0,0,0,0,0,0,0,0,0.41,0,1,0
2339,플랜트설비공사,수력발전 기계설비,,13-6-4 수문 설치,기타5,ton,수량 0.81 기준,,0,0,0,0,0,0,0,0,0.81,0,1,0
2340,플랜트설비공사,수력발전 기계설비,,13-6-4 수문 설치,기타6,ton,수량 0.635 기준,,0,0,0,0,0,0,0,0,0.635,0,1,0
